delta_t_ms
3377
1
2010
1559
5557
245
3164
23
764
228
334
1538
2883
4093
1804
263
4479
1884
5381
1082
584
619
126
2593
4231
689
966
1749
5715
144
881
2369
170
715
913
1826
612
