delta_t_ms
5561
2154
1297
598
1108
3396
2039
734
1313
5337
1903
709
3301
123
270
1269
590
97
3020
6922
264
280
3953
3377
2399
37
3628
834
1373
284
426
1716
1438
1227
2657
954
