delta_t_ms
1561
1465
1201
1
111
497
1584
321
2419
2408
927
883
3422
1761
1302
921
1892
800
342
1045
156
1924
2736
6906
492
7899
1433
243
1062
2991
2345
1952
3581
699
1646
3614
